YEAR,MONTH,PROVINCE,DISTRICT,TYPE OF LOCALITY,LATITUDE,LONGITUDE,SEX,AGE,CENSUS,CASES,DEATHS
2013,DEC,MIDLANDS,CHIRUMANZU,COMMUNAL,-19.1588,30.31121,MALE,ADULT,801,1,0
2013,DEC,MIDLANDS,GOKWE NORTH,COMMUNAL,-17.42957,28.28786,MALE,ADULT,986,2,0
2013,DEC,MIDLANDS,GWERU,COMMUNAL,-19.16488847,29.64603395,MALE,ALL,527,2,0
2013,DEC,MIDLANDS,SHURUGWI,COMMUNAL,-19.3795,30.22496,ALL,ALL,1290,14,1
2013,DEC,MIDLANDS,CHIRUMANZU,COMMUNAL,-18.9998,30.68113,ALL,ADULT,262,2,0
2013,DEC,MIDLANDS,GOKWE SOUTH,COMMUNAL,-17.81861,28.63129,ALL,ADULT,4037,6,0
2013,DEC,MIDLANDS,KWEKWE,COMMUNAL,-18.73055,29.45286,MALE,ADULT,2658,1,0
2013,DEC,MIDLANDS,CHIRUMANZU,COMMUNAL,-19.4765,30.17692,ALL,ADULT,827,2,0
2013,DEC,MASHONALAND WEST,CHEGUTU,COMMUNAL,S18.5974,30.4586,ALL,ALL,289,4,0
2013,DEC,MASHONALAND WEST,CHEGUTU,COMMERCIAL,-17.97411074,30.45257517,ALL,ADULT,203,5,0
2013,DEC,MASHONALAND WEST,CHEGUTU,COMMUNAL,S18.5974,30.4586,ALL,ADULT,289,4,0
2013,DEC,MASHONALAND WEST,CHEGUTU,COMMERCIAL,S17.9872,30.78175,ALL,ADULT,215,3,0
2013,DEC,MASHONALAND WEST,ZVIMBA,COMMUNAL,-17.97411074,30.45257517,ALL,ALL,1509,51,0
2013,DEC,MASHONALAND WEST,SANYATI,RESETTLEMENT,-18.0673,29.93648,ALL,ALL,670,82,0
2013,DEC,MASHONALAND WEST,SANYATI,COMMUNAL,-17.3142,29.59189,ALL,ALL,700,50,17
2013,DEC,MASHONALAND WEST,SANYATI,COMMUNAL,-17.9848,29.42022,FEMALE,ADULT,777,1,0
2013,DEC,MASHONALAND WEST,SANYATI,COMMUNAL,-17.4254,29.36564,MALE,ADULT,707,1,0
2013,DEC,MASHONALAND WEST,SANYATI,COMMUNAL,-17.4254,29.36564,MALE,ADULT,707,1,0
2013,DEC,MASHONALAND WEST,SANYATI,COMMUNAL,-17.4748,29.84565,ALL,ALL,1962,1,1
2013,DEC,MASHONALAND WEST,SANYATI,RESETTLEMENT,-17.8392,29.50501,ALL,ALL,977,3,1
2013,DEC,MASHONALAND WEST,SANYATI,COMMUNAL,-17.3341,29.44222,FEMALE,ADULT,559,1,1
2013,DEC,MASHONALAND WEST,SANYATI,COMMUNAL,-17.8778,29.29888,ALL,ALL,169,1,0
2013,DEC,MASHONALAND WEST,HURUNGWE,COMMUNAL,-16.5666,29.41958,MALE,ADULT,1402,1,1
2013,DEC,MASHONALAND WEST,HURUNGWE,COMMUNAL,-16.3955,29.32861,FEMALE,ADULT,1519,1,1
2013,DEC,MASHONALAND WEST,HURUNGWE,COMMUNAL,-16.6213,29.3734,ALL,ADULT,1456,7,4
2013,DEC,MASHONALAND WEST,HURUNGWE,COMMUNAL,-17.1764,28.99696,MALE,ADULT,781,1,0
2013,DEC,MASHONALAND WEST,HURUNGWE,COMMUNAL,-16.6633,29.63542,MALE,ADULT,562,1,0
2013,DEC,MASHONALAND WEST,HURUNGWE,COMMUNAL,-16.7945,29.91514,MALE,ADULT,2745,1,0
2014,JAN,MATABELELAND SOUTH,MATOBO,COMMUNAL,-20.4025,28.6603,FEMALE,JUVENILE,23,2,0
2014,JAN,MATABELELAND SOUTH,BULILIMA,COMMUNAL,-20.1989,27.3639,FEMALE,ADULT,1700,2,0
2014,JAN,MATABELELAND SOUTH,BULILIMA,COMMUNAL,-20.0125,27.4469,ALL,ADULT,44,4,0
2014,JAN,MATABELELAND SOUTH,MANGWE,COMMUNAL,-20.8306,28.0439,ALL,ADULT,443,27,1
2014,JAN,MATABELELAND SOUTH,MANGWE,COMMUNAL,-20.8306,28.0439,ALL,ALL,347,16,2
2014,JAN,MATABELELAND SOUTH,MANGWE,COMMUNAL,-21.1219,28.1242,ALL,ALL,2671,4,0
2014,JAN,MATABELELAND SOUTH,MANGWE,COMMUNAL,-21.1256,28.2044,ALL,ALL,1072,3,0
2014,JAN,MATABELELAND SOUTH,MANGWE,COMMUNAL,-21.2178,28.2133,ALL,ALL,2800,5,0
2014,JAN,MATABELELAND SOUTH,MANGWE,COMMUNAL,-21.4317,28.1397,ALL,ALL,840,3,0
2014,JAN,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.893,29.635,MALE,JUVENILE,3,1,0
2014,JAN,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.864,29.5011,MALE,JUVENILE,25,1,1
2014,JAN,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.864,29.5011,FEMALE,JUVENILE,12,1,1
2014,JAN,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.893,29.635,MALE,JUVENILE,4,1,0
2014,JAN,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.893,29.635,MALE,JUVENILE,6,3,0
2014,JAN,MATABELELAND SOUTH,INSIZA,COMMUNAL,-19.968,29.6853,ALL,ADULT,20,4,0
2014,JAN,MATABELELAND SOUTH,INSIZA,COMMUNAL,-19.789,29.3886,ALL,ALL,13,4,0
2014,JAN,MATABELELAND SOUTH,INSIZA,COMMUNAL,-19.789,29.3886,ALL,ALL,14,4,1
2014,JAN,MATABELELAND SOUTH,INSIZA,RESETTLEMENT,-20.885,29.5822,MALE,ADULT,61,3,0
2014,JAN,MATABELELAND SOUTH,INSIZA,COMMUNAL,-21.0968,29.5006,FEMALE,ADULT,2,1,0
2014,JAN,MATABELELAND SOUTH,INSIZA,RESETTLEMENT,-20.245,29.5494,ALL,ALL,230,6,2
2014,JAN,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.301,29.7392,FEMALE,ADULT,25,1,0
2014,JAN,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.301,29.7392,MALE,ADULT,6,1,0
2014,JAN,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.441,29.4656,ALL,ADULT,96,3,0
2014,JAN,MASHONALAND CENTRAL,SHAMVA,COMMUNAL,-16.94891,31.44493,ALL,ALL,1345,5,0
2014,FEB,MASHONALAND WEST,ZVIMBA,COMMUNAL,-17.1798,30.49939,ALL,ALL,419,5,0
2014,JAN,MASHONALAND WEST,ZVIMBA,RESETTLEMENT,-17.97411074,30.45257517,MALE,ADULT,597,2,0
2014,JAN,MASHONALAND WEST,ZVIMBA,COMMUNAL,-17.7574,30.45375,MALE,ADULT,476,1,0
2014,FEB,MASHONALAND WEST,ZVIMBA,RESETTLEMENT,-17.97411074,30.45257517,MALE,ADULT,587,1,0
2014,FEB,MASHONALAND WEST,ZVIMBA,COMMERCIAL,-31.41869361,22.90485349,FEMALE,JUVENILE,43,2,0
2014,MAR,MASHONALAND WEST,ZVIMBA,RESETTLEMENT,-17.97411074,30.45257517,ALL,ALL,42,2,0
2014,FEB,MASHONALAND WEST,ZVIMBA,COMMUNAL,-31.41869361,22.90485349,ALL,ALL,478,4,0
2014,JAN,MASHONALAND WEST,ZVIMBA,COMMUNAL,-17.97411074,30.45257517,ALL,ALL,1603,19,
2014,JAN,MASHONALAND WEST,ZVIMBA,COMMERCIAL,-31.41869361,22.90485349,ALL,ADULT,46,3,0
2014,MAR,MASHONALAND WEST,CHEGUTU,COMMUNAL,-17.97411074,30.45257517,ALL,ALL,693,6,0
2014,FEB,MASHONALAND WEST,ZVIMBA,COMMERCIAL,-31.41869361,22.90485349,MALE,ADULT,66,1,0
2014,JAN,MASHONALAND WEST,ZVIMBA,COMMUNAL,-17.97411074,30.45257517,ALL,ALL,491,5,0
2014,MAR,MASHONALAND WEST,ZVIMBA,COMMUNAL,-31.41869361,22.90485349,MALE,ADULT,15,1,0
2014,FEB,MASHONALAND WEST,ZVIMBA,COMMUNAL,-17.97411074,30.45257517,MALE,ADULT,8,1,0
2014,FEB,MASHONALAND WEST,ZVIMBA,COMMUNAL,-31.41869361,22.90485349,ALL,ALL,26,6,0
2014,FEB,MASHONALAND WEST,ZVIMBA,COMMUNAL,-17.97411074,30.45257517,MALE,ADULT,1,1,
2014,JAN,MASHONALAND WEST,ZVIMBA,COMMUNAL,-31.41869361,22.90485349,FEMALE,ADULT,7,1,0
2014,JAN,MASHONALAND WEST,ZVIMBA,COMMUNAL,-17.97411074,30.45257517,MALE,ADULT,5,1,0
2014,MAR,MASHONALAND WEST,CHEGUTU,COMMUNAL,-31.41869361,22.90485349,MALE,ADULT,24477,4,0
2014,MAR,MASHONALAND WEST,CHEGUTU,RESETTLEMENT,-17.97411074,30.45257517,FEMALE,ADULT,203,1,0
2014,MAR,MASHONALAND WEST,CHEGUTU,COMMUNAL,-31.41869361,22.90485349,ALL,ALL,989,15,0
2014,JAN,MASHONALAND WEST,CHEGUTU,COMMUNAL,-17.97411074,30.45257517,ALL,ALL,2560,2,0
2014,JAN,MASHONALAND WEST,MAKONDE,COMMUNAL,-31.41869361,22.90485349,ALL,ALL,734,3,0
2014,FEB,MASHONALAND WEST,HURUNGWE,COMMUNAL,-16.5962,29.92292,ALL,ADULT,843,3,0
2014,FEB,MASHONALAND WEST,HURUNGWE,COMMUNAL,-16.3254,29.9522,MALE,ADULT,1998,1,0
2014,FEB,MASHONALAND WEST,HURUNGWE,COMMUNAL,-16.7945,29.91514,FEMALE,ADULT,2766,1,0
2014,FEB,MASVINGO,ZAKA,COMMUNAL,-20.61599,31.71318,ALL,ALL,1468,1,0
2014,FEB,MASVINGO,ZAKA,COMMUNAL,-31.61754,20.28997,MALE,JUVENILE,8,2,0
2014,FEB,MASVINGO,ZAKA,COMMUNAL,-20.47696,31.34061,ALL,ALL,1976,8,0
2014,FEB,MASVINGO,ZAKA,COMMUNAL,-20.47696,31.34061,ALL,ADULT,1941,3,0
2014,FEB,MASVINGO,ZAKA,COMMUNAL,-20.21503,31.41069,ALL,ALL,3220,17,0
2014,FEB,MASVINGO,ZAKA,COMMUNAL,-20.35803,31.32153,ALL,ALL,2568,124,3
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,-19.98842024,31.21943143,ALL,ADULT,572,3,
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,-19.82351264,31.00269738,ALL,ADULT,21,2,
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,-20.51987142,31.07530969,FEMALE,ADULT,,1,
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,-20.73778018,31.17818049,ALL,ALL,1165,3,
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,-20.73778018,31.17818049,FEMALE,ADULT,1165,1,
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,-20.14218206,31.23783823,ALL,ALL,32,5,1
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,-20.73778018,31.17818049,MALE,ADULT,1165,2,
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,-20.23569,31.1134,ALL,ALL,824,17,3
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,-20.20464,31.163,ALL,ALL,720,7,
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,#REF!,#REF!,MALE,ADULT,800,1,
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,#REF!,#REF!,ALL,ALL,1133,55,1
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,#REF!,#REF!,ALL,ALL,18,3,
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,-20.51987142,31.07530969,FEMALE,ADULT,186,1,
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,-20.62944647,31.18429931,ALL,ALL,,7,
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,#REF!,#REF!,ALL,ADULT,42,4,
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,#REF!,#REF!,ALL,ALL,,10,
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,-20.43852223,31.07057496,ALL,ALL,1010,38,4
2014,FEB,MASVINGO,MASVINGO,COMMUNAL,-20.34226176,31.37561821,ALL,ALL,1297,3,
2014,MAR,MASHONALAND WEST,HURUNGWE,COMMUNAL,-16.91,29.91005,MALE,ADULT,1248,2,0
2014,JAN,MASHONALAND WEST,HURUNGWE,COMMUNAL,-17.0331,29.67244,ALL,ADULT,856,2,0
2014,FEB,MASHONALAND WEST,HURUNGWE,COMMUNAL,-16.6837,29.44072,MALE,ADULT,1261,1,0
2014,JAN,MASHONALAND WEST,HURUNGWE,COMMUNAL,-16.5666,29.41958,ALL,ADULT,1406,2,1
2014,FEB,MASHONALAND WEST,HURUNGWE,COMMUNAL,-17.073,29.36875,MALE,ADULT,2058,3,0
2014,JAN,MASHONALAND WEST,HURUNGWE,COMMUNAL,-17.0552,29.35254,ALL,ADULT,1359,3,0
2014,MAR,MASHONALAND WEST,HURUNGWE,COMMUNAL,-17.0552,29.35254,MALE,ADULT,152,2,0
2014,JAN,MASHONALAND WEST,HURUNGWE,COMMUNAL,-16.3955,29.32861,ALL,ADULT,1539,2,2
2014,JAN,MASHONALAND WEST,HURUNGWE,COMMUNAL,-17.1764,29.99696,FEMALE,JUVENILE,778,1,0
2014,MAR,MASHONALAND WEST,HURUNGWE,COMMUNAL,-18.0262,29.70122,MALE,ADULT,1485,2,0
2014,JAN,MASHONALAND WEST,MAKONDE,COMMUNAL,-17.7665,29.69009,FEMALE,ADULT,5,1,
2014,JAN,MASHONALAND WEST,MAKONDE,COMMUNAL,-17.6651,29.69009,FEMALE,ADULT,1176,1,
2014,JAN,MASHONALAND WEST,MAKONDE,COMMUNAL,-17.3954,29.60052,FEMALE,ADULT,,1,
2014,FEB,MATABELELAND SOUTH,GWANDA,COMMUNAL,-21.0242,29.3406,FEMALE,ADULT,18,3,0
2014,FEB,MATABELELAND SOUTH,GWANDA,COMMUNAL,-21.3792,28.9981,FEMALE,ADULT,8,2,0
2014,FEB,MATABELELAND SOUTH,GWANDA,COMMUNAL,-21.0242,29.3406,FEMALE,ADULT,11,1,0
2014,FEB,MATABELELAND SOUTH,GWANDA,COMMUNAL,-20.8428,28.99,MALE,ADULT,24,2,0
2014,FEB,MATABELELAND SOUTH,GWANDA,COMMUNAL,-21.3792,28.9981,ALL,ALL,5,5,0
2014,FEB,MATABELELAND SOUTH,GWANDA,COMMUNAL,-21.3747,29.0217,FEMALE,ADULT,13,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,RESETTLEMENT,-20.91,29.6981,ALL,ADULT,754,5,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.301,29.7392,MALE,ADULT,58,2,1
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.2331,29.3497,ALL,ADULT,23,2,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-21.0969,29.5006,FEMALE,ADULT,32,7,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.301,29.7392,FEMALE,ADULT,6,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.2256,29.6403,FEMALE,ADULT,95,2,1
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.301,29.7392,MALE,ADULT,6,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.52,29.5947,ALL,ALL,87,6,2
2014,MAR,MATABELELAND SOUTH,INSIZA,RESETTLEMENT,-20.441,29.4656,FEMALE,ADULT,94,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-21.0969,29.5006,ALL,ALL,75,13,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-19.968,29.6853,FEMALE,JUVENILE,3,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-19.968,29.6853,ALL,ALL,16,5,2
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-19.85,29.2633,MALE,ADULT,3,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.785,29.6108,MALE,ADULT,6,2,1
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.5389,29.8578,ALL,ALL,22,5,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.5389,29.8578,FEMALE,ADULT,18,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.5389,29.8578,MALE,JUVENILE,7,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.5389,29.8578,MALE,JUVENILE,3,1,1
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.5389,29.8578,MALE,ADULT,20,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.864,29.9617,ALL,ALL,6,2,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.178,29.2461,FEMALE,ADULT,2,1,1
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.75,29.4047,MALE,ADULT,17,1,1
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.75,29.4047,FEMALE,ADULT,21,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.75,29.4047,MALE,ADULT,21,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.75,29.4047,ALL,ALL,23,2,2
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.75,29.4047,FEMALE,ADULT,8,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,RESETTLEMENT,-20.245,29.5494,ALL,ALL,251,17,2
2014,MAR,MATABELELAND SOUTH,INSIZA,RESETTLEMENT,-20.08,29.5531,ALL,ALL,710,24,2
2014,MAR,MATABELELAND SOUTH,INSIZA,RESETTLEMENT,-20.2692,29.5442,ALL,ALL,109,6,0
2014,MAR,MATABELELAND SOUTH,INSIZA,RESETTLEMENT,-20.75,29.4047,ALL,ALL,68,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-19.891,29.5931,FEMALE,ADULT,4,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,RESETTLEMENT,-19.796,29.4842,MALE,ADULT,198,2,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.893,29.635,FEMALE,JUVENILE,32,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.893,29.635,MALE,ADULT,13,1,1
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.893,29.635,ALL,ALL,42,2,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.893,29.635,ALL,JUVENILE,10,2,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.5167,29.7375,FEMALE,ADULT,10,1,1
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.7176,29.4056,FEMALE,ADULT,2,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.6631,29.4764,MALE,ADULT,14,1,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.089,29.2592,ALL,ALL,11,2,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-19.789,29.3886,ALL,ALL,14,2,0
2014,MAR,MATABELELAND SOUTH,INSIZA,COMMUNAL,-20.2231,29.1369,ALL,ALL,14,2,0
2014,MAR,MATABELELAND SOUTH,MATOBO,COMMUNAL,-21.1558,28.4486,ALL,ALL,21,4,1
2014,MAR,MATABELELAND SOUTH,BULILIMA,COMMUNAL,-20.1303,27.525,ALL,ADULT,50,8,0
2014,MAR,MATABELELAND SOUTH,BULILIMA,COMMUNAL,-20.3703,28.2106,ALL,ALL,15,3,0
2014,MAR,MATABELELAND SOUTH,BULILIMA,COMMUNAL,-20.6025,27.6692,MALE,ADULT,19,1,0
2014,MAR,MATABELELAND SOUTH,BULILIMA,COMMUNAL,-20.1154,27.6583,MALE,ADULT,16,1,0
2014,MAR,MATABELELAND SOUTH,BULILIMA,COMMUNAL,-20.29,27.7014,FEMALE,ADULT,645,4,0
2014,MAR,MATABELELAND SOUTH,MANGWE,COMMUNAL,-21.1219,28.1242,ALL,ALL,2683,14,0
2014,MAR,MATABELELAND SOUTH,MANGWE,COMMUNAL,-21.2178,28.2133,ALL,ALL,2875,19,0
2014,MAR,MATABELELAND SOUTH,MANGWE,COMMUNAL,-21.1256,28.2044,ALL,ALL,1080,8,0
2014,MAR,MATABELELAND SOUTH,MANGWE,COMMUNAL,-20.97904492,28.06596074,ALL,ALL,576,5,0
2014,MAR,MATABELELAND SOUTH,MANGWE,COMMUNAL,-20.9839,28.0397,ALL,ALL,431,10,0
2014,FEB,MASHONALAND CENTRAL,CENTENARY,COMMUNAL,-16.9081,30.59575,MALE,ADULT,1249,1,0
2014,FEB,MASHONALAND CENTRAL,BINDURA,COMMUNAL,-17.0895,31.27707,ALL,ADULT,836,2,0
2014,FEB,MASHONALAND CENTRAL,BINDURA,COMMUNAL,-16.91743,31.37303,ALL,ADULT,1168,3,0
2014,FEB,MASHONALAND CENTRAL,BINDURA,COMMUNAL,-16.91743,31.3733,FEMALE,ADULT,1168,1,0
2014,FEB,MASHONALAND CENTRAL,BINDURA,COMMUNAL,-16.91743,31.37303,FEMALE,ADULT,1168,4,0
2014,FEB,MASHONALAND CENTRAL,BINDURA,COMMUNAL,-17.15273,31.16597,ALL,ALL,1876,2,0
2014,FEB,MASHONALAND CENTRAL,BINDURA,COMMUNAL,-17.15273,31.16597,ALL,ALL,1876,2,0
2014,FEB,MASHONALAND CENTRAL,RUSHINGA,COMMUNAL,-16.55804,32.06001,FEMALE,ADULT,1744,1,0
2014,FEB,MASHONALAND CENTRAL,MBIRE,COMMUNAL,-16.16462,30.5768,ALL,ALL,3842,25,0
2014,FEB,MASHONALAND CENTRAL,MBIRE,COMMUNAL,-16.19143,30.97145,FEMALE,ADULT,1867,1,0
2014,FEB,MASHONALAND CENTRAL,MBIRE,COMMUNAL,-16.16462,30.5768,ALL,ALL,3842,25,0
2014,FEB,MASHONALAND CENTRAL,MBIRE,COMMUNAL,-16.19143,30.97145,FEMALE,ADULT,1867,1,0
2014,FEB,MASHONALAND CENTRAL,MBIRE,COMMUNAL,-16.09028,30.83462,FEMALE,JUVENILE,1117,1,0
2014,FEB,MASHONALAND CENTRAL,MBIRE,COMMUNAL,-16.3874,30.732,MALE,ADULT,3016,1,0
2014,FEB,MASHONALAND CENTRAL,MBIRE,COMMUNAL,-16.3874,30.732,MALE,ADULT,3016,1,0
2014,FEB,MASHONALAND CENTRAL,MAZOWE,COMMUNAL,-17.28205,30.94526,ALL,ALL,634,2,0
2014,FEB,MASHONALAND CENTRAL,GURUVE,COMMUNAL,-16.36847,30.6785,ALL,ADULT,1826,5,0
2014,FEB,MASHONALAND CENTRAL,GURUVE,COMMUNAL,-16.81824,30.71482,MALE,ADULT,1657,2,0
2014,FEB,MASHONALAND CENTRAL,GURUVE,COMMUNAL,-16.42594,30.67892,FEMALE,ADULT,2407,2,0
2014,FEB,MASHONALAND CENTRAL,MAZOWE,COMMUNAL,-17.14882,30.91752,ALL,ALL,1685,5,0
2014,FEB,MASHONALAND CENTRAL,MAZOWE,COMMUNAL,-16.89812,30.99412,FEMALE,ADULT,1731,3,0
2014,FEB,MASHONALAND CENTRAL,MT DARWIN,COMMUNAL,-16.46622,31.74826,ALL,ADULT,3242,2,0
2014,FEB,MASHONALAND CENTRAL,MT DARWIN,COMMUNAL,-16.70643,31.73923,FEMALE,ADULT,1458,1,0
2014,FEB,MASHONALAND CENTRAL,SHAMVA,COMMUNAL,-16.98072,31.48536,MALE,JUVENILE,1756,1,0
2014,FEB,MASHONALAND CENTRAL,SHAMVA,COMMUNAL,-17.3375,31.42413,MALE,ADULT,973,1,0
2014,MAR,MASHONALAND CENTRAL,BINDURA,COMMUNAL,-17.0895,31.27707,FEMALE,ADULT,894,1,0
2014,MAR,MASHONALAND CENTRAL,BINDURA,COMMUNAL,-17.15273,31.16597,ALL,ADULT,1883,4,1
2014,MAR,MASHONALAND CENTRAL,BINDURA,COMMUNAL,-16.91743,31.37303,ALL,ADULT,1168,2,0
2014,MAR,MASHONALAND CENTRAL,BINDURA,COMMUNAL,-16.92155,31.30715,ALL,ADULT,764,4,0
2014,MAR,MASHONALAND CENTRAL,BINDURA,COMMUNAL,-16.91743,31.37303,ALL,ADULT,1168,3,0
2014,MAR,MASHONALAND CENTRAL,CENTENARY,COMMUNAL,-16.02876,31.20806,FEMALE,ADULT,2640,2,0
2014,MAR,MASHONALAND CENTRAL,CENTENARY,COMMUNAL,-16.35176,30.96064,ALL,ALL,2322,6,0
2014,MAR,MASHONALAND CENTRAL,CENTENARY,COMMERCIAL,-16.70638,31.03741,MALE,ADULT,613,1,0
2014,MAR,MASHONALAND CENTRAL,MBIRE,COMMUNAL,-16.34703,30.62201,MALE,ADULT,1571,1,0
2014,MAR,MASHONALAND CENTRAL,MBIRE,COMMUNAL,-16.10798,31.11453,MALE,ADULT,1762,1,0
2014,MAR,MASHONALAND CENTRAL,GURUVE,COMMUNAL,-16.80184,30.57294,MALE,ADULT,431,1,0
2014,MAR,MASHONALAND CENTRAL,RUSHINGA,COMMUNAL,-16.55804,32.06001,FEMALE,ADULT,1744,1,0
2014,MAR,MASHONALAND CENTRAL,MAZOWE,RESETTLEMENT,-17.26444,31.14744,FEMALE,ADULT,24,5,0
2014,MAR,MASHONALAND CENTRAL,MAZOWE,COMMUNAL,-17.31676,31.1802,ALL,ADULT,974,3,0
2014,MAR,MASHONALAND CENTRAL,MAZOWE,COMMUNAL,-17.31676,31.1802,FEMALE,ADULT,974,1,0
2014,MAR,MASHONALAND CENTRAL,MAZOWE,COMMUNAL,-17.2738,31.13231,ALL,ADULT,1014,3,0
2014,MAR,MASHONALAND CENTRAL,MAZOWE,COMMUNAL,-17.21648,31.0742,MALE,ADULT,2429,1,0
2014,MAR,MASHONALAND CENTRAL,MAZOWE,COMMUNAL,-17.2738,31.13231,ALL,ALL,1014,2,0
2014,MAR,MASHONALAND CENTRAL,MAZOWE,COMMUNAL,-17.06868,31.04747,MALE,ADULT,2719,1,0
2014,MAR,MASHONALAND CENTRAL,MAZOWE,COMMUNAL,-16.95634,31.06502,ALL,ALL,1633,8,3
2014,MAR,MASHONALAND CENTRAL,MAZOWE,COMMUNAL,-16.95634,31.06502,ALL,ALL,1635,5,1
2014,MAR,MASHONALAND CENTRAL,MAZOWE,COMMUNAL,-17.3095,31.07648,ALL,ALL,699,2,0
2014,MAR,MASHONALAND CENTRAL,MAZOWE,COMMUNAL,-17.3095,31.07648,ALL,ALL,699,8,0
2014,MAR,MASHONALAND CENTRAL,MT DARWIN,COMMUNAL,-16.63261,31.74245,MALE,ADULT,2293,2,0
2014,MAR,MASHONALAND CENTRAL,MT DARWIN,COMMUNAL,-16.5638,31.79258,MALE,ADULT,4697,1,0
2014,MAR,MASHONALAND CENTRAL,MT DARWIN,COMMUNAL,-16.55815,31.66584,FEMALE,ADULT,1496,1,0
2014,MAR,MASHONALAND CENTRAL,MT DARWIN,COMMUNAL,-16.46622,31.74826,FEMALE,ADULT,3240,1,0
2014,MAR,MASHONALAND CENTRAL,MT DARWIN,COMMUNAL,-16.61862,31.74245,ALL,ALL,1251,8,0
2014,MAR,MASHONALAND CENTRAL,MT DARWIN,COMMUNAL,-16.79419,31.8466,ALL,ALL,967,6,1
2014,MAR,MASHONALAND CENTRAL,MT DARWIN,COMMUNAL,-16.70643,31.73923,ALL,ALL,1257,7,0
2014,MAR,MASHONALAND CENTRAL,MT DARWIN,COMMUNAL,-16.70643,31.73923,FEMALE,JUVENILE,1357,1,1
